state,county,persons,hud_med_inc,hud_inc_lim80
13,155,3,48500,35200
13,155,4,48500,39100
13,155,5,48500,42250
13,155,6,48500,45400
13,155,7,48500,48500
13,155,8,48500,51650
13,157,1,65600,36750
13,157,2,65600,42000
13,157,3,65600,47250
13,157,4,65600,52500
13,157,5,65600,56700
13,157,6,65600,60900
13,157,7,65600,65100
13,157,8,65600,69300
13,159,1,74800,41900
13,159,2,74800,47900
13,159,3,74800,53900
13,159,4,74800,59850
13,159,5,74800,64650
13,159,6,74800,69450
13,159,7,74800,74250
13,159,8,74800,79050
13,161,1,43100,27400
13,161,2,43100,31300
13,161,3,43100,35200
13,161,4,43100,39100
13,161,5,43100,42250
13,161,6,43100,45400
13,161,7,43100,48500
13,161,8,43100,51650
13,163,1,38600,27400
13,163,2,38600,31300
13,163,3,38600,35200
13,163,4,38600,39100
13,163,5,38600,42250
13,163,6,38600,45400
13,163,7,38600,48500
13,163,8,38600,51650
13,165,1,32700,27400
13,165,2,32700,31300
13,165,3,32700,35200
13,165,4,32700,39100
13,165,5,32700,42250
13,165,6,32700,45400
13,165,7,32700,48500
13,165,8,32700,51650
13,167,1,46900,27400
13,167,2,46900,31300
13,167,3,46900,35200
13,167,4,46900,39100
13,167,5,46900,42250
13,167,6,46900,45400
13,167,7,46900,48500
13,167,8,46900,51650
13,169,1,53600,30050
13,169,2,53600,34350
13,169,3,53600,38650
13,169,4,53600,42900
13,169,5,53600,46350
13,169,6,53600,49800
13,169,7,53600,53200
13,169,8,53600,56650
13,171,1,52100,29200
13,171,2,52100,33400
13,171,3,52100,37550
13,171,4,52100,41700
13,171,5,52100,45050
13,171,6,52100,48400
13,171,7,52100,51750
13,171,8,52100,55050
13,173,1,49500,27750
13,173,2,49500,31700
13,173,3,49500,35650
13,173,4,49500,39600
13,173,5,49500,42800
13,173,6,49500,45950
13,173,7,49500,49150
13,173,8,49500,52300
13,175,1,44200,27400
13,175,2,44200,31300
13,175,3,44200,35200
13,175,4,44200,39100
13,175,5,44200,42250
13,175,6,44200,45400
13,175,7,44200,48500
13,175,8,44200,51650
13,177,1,53400,29550
13,177,2,53400,33750
13,177,3,53400,37950
13,177,4,53400,42150
13,177,5,53400,45550
13,177,6,53400,48900
13,177,7,53400,52300
13,177,8,53400,55650
13,179,1,40500,27950
13,179,2,40500,31950
13,179,3,40500,35950
13,179,4,40500,39900
13,179,5,40500,43100
13,179,6,40500,46300
13,179,7,40500,49500
13,179,8,40500,52700
13,181,1,45700,27400
13,181,2,45700,31300
13,181,3,45700,35200
13,181,4,45700,39100
13,181,5,45700,42250
13,181,6,45700,45400
13,181,7,45700,48500
13,181,8,45700,51650
13,183,1,56600,31750
13,183,2,56600,36250
13,183,3,56600,40800
13,183,4,56600,45300
13,183,5,56600,48950
13,183,6,56600,52550
13,183,7,56600,56200
13,183,8,56600,59800
13,185,1,49500,27750
13,185,2,49500,31700
13,185,3,49500,35650
13,185,4,49500,39600
13,185,5,49500,42800
13,185,6,49500,45950
13,185,7,49500,49150
13,185,8,49500,52300
13,187,1,60100,33700
13,187,2,60100,38500
13,187,3,60100,43300
13,187,4,60100,48100
13,187,5,60100,51950
13,187,6,60100,55800
13,187,7,60100,59650
13,187,8,60100,63500
13,189,1,62300,34900
13,189,2,62300,39900
13,189,3,62300,44900
13,189,4,62300,49850
13,189,5,62300,53850
13,189,6,62300,57850
13,189,7,62300,61850
13,189,8,62300,65850
13,191,1,53000,29700
13,191,2,53000,33950
13,191,3,53000,38200
13,191,4,53000,42400
13,191,5,53000,45800
13,191,6,53000,49200
13,191,7,53000,52600
13,191,8,53000,56000
13,193,1,40400,27400
13,193,2,40400,31300
13,193,3,40400,35200
13,193,4,40400,39100
13,193,5,40400,42250
13,193,6,40400,45400
13,193,7,40400,48500
13,193,8,40400,51650
13,195,1,58900,33000
13,195,2,58900,37700
13,195,3,58900,42400
13,195,4,58900,47100
13,195,5,58900,50900
13,195,6,58900,54650
13,195,7,58900,58450
13,195,8,58900,62200
13,197,1,56000,31400
13,197,2,56000,35850
13,197,3,56000,40350
13,197,4,56000,44800
13,197,5,56000,48400
13,197,6,56000,52000
13,197,7,56000,55600
13,197,8,56000,59150
13,199,1,47600,27400
13,199,2,47600,31300
13,199,3,47600,35200
13,199,4,47600,39100
13,199,5,47600,42250
13,199,6,47600,45400
13,199,7,47600,48500
13,199,8,47600,51650
13,201,1,47400,27400
13,201,2,47400,31300
13,201,3,47400,35200
13,201,4,47400,39100
13,201,5,47400,42250
13,201,6,47400,45400
13,201,7,47400,48500
13,201,8,47400,51650
13,205,1,44600,27400
13,205,2,44600,31300
13,205,3,44600,35200
13,205,4,44600,39100
13,205,5,44600,42250
13,205,6,44600,45400
13,205,7,44600,48500
13,205,8,44600,51650
13,207,1,60900,34100
13,207,2,60900,39000
13,207,3,60900,43850
13,207,4,60900,48700
13,207,5,60900,52600
13,207,6,60900,56500
13,207,7,60900,60400
13,207,8,60900,64300
13,209,1,44600,27400
13,209,2,44600,31300
13,209,3,44600,35200
13,209,4,44600,39100
13,209,5,44600,42250
13,209,6,44600,45400
13,209,7,44600,48500
13,209,8,44600,51650
13,211,1,59200,33150
13,211,2,59200,37900
13,211,3,59200,42650
13,211,4,59200,47350
13,211,5,59200,51150
13,211,6,59200,54950
13,211,7,59200,58750
13,211,8,59200,62550
13,213,1,48100,27400
13,213,2,48100,31300
13,213,3,48100,35200
13,213,4,48100,39100
13,213,5,48100,42250
13,213,6,48100,45400
13,213,7,48100,48500
13,213,8,48100,51650
13,215,1,56000,31400
13,215,2,56000,35850
13,215,3,56000,40350
13,215,4,56000,44800
13,215,5,56000,48400
13,215,6,56000,52000
13,215,7,56000,55600
13,215,8,56000,59150
13,217,1,74800,41900
13,217,2,74800,47900
13,217,3,74800,53900
13,217,4,74800,59850
13,217,5,74800,64650
13,217,6,74800,69450
13,217,7,74800,74250
13,217,8,74800,79050
13,219,1,58900,33000
13,219,2,58900,37700
13,219,3,58900,42400
13,219,4,58900,47100
13,219,5,58900,50900
13,219,6,58900,54650
13,219,7,58900,58450
13,219,8,58900,62200
13,221,1,58900,33000
13,221,2,58900,37700
13,221,3,58900,42400
13,221,4,58900,47100
13,221,5,58900,50900
13,221,6,58900,54650
13,221,7,58900,58450
13,221,8,58900,62200
13,223,1,74800,41900
13,223,2,74800,47900
13,223,3,74800,53900
13,223,4,74800,59850
13,223,5,74800,64650
13,223,6,74800,69450
13,223,7,74800,74250
13,223,8,74800,79050
13,225,1,56400,31600
13,225,2,56400,36100
13,225,3,56400,40600
13,225,4,56400,45100
13,225,5,56400,48750
13,225,6,56400,52350
13,225,7,56400,55950
13,225,8,56400,59550
13,227,1,74800,41900
13,227,2,74800,47900
13,227,3,74800,53900
13,227,4,74800,59850
13,227,5,74800,64650
13,227,6,74800,69450
13,227,7,74800,74250
13,227,8,74800,79050
13,229,1,50800,28500
13,229,2,50800,32550
13,229,3,50800,36600
13,229,4,50800,40650
13,229,5,50800,43950
13,229,6,50800,47200
13,229,7,50800,50450
13,229,8,50800,53700
13,231,1,74800,41900
13,231,2,74800,47900
13,231,3,74800,53900
13,231,4,74800,59850
13,231,5,74800,64650
13,231,6,74800,69450
13,231,7,74800,74250
13,231,8,74800,79050
13,233,1,51300,28750
13,233,2,51300,32850
13,233,3,51300,36950
13,233,4,51300,41050
13,233,5,51300,44350
13,233,6,51300,47650
13,233,7,51300,50950
13,233,8,51300,54200
13,235,1,48500,27400
13,235,2,48500,31300
13,235,3,48500,35200
13,235,4,48500,39100
13,235,5,48500,42250
13,235,6,48500,45400
13,235,7,48500,48500
13,235,8,48500,51650
13,237,1,58600,32850
13,237,2,58600,37550
13,237,3,58600,42250
13,237,4,58600,46900
13,237,5,58600,50700
13,237,6,58600,54450
13,237,7,58600,58200
13,237,8,58600,61950
13,239,1,37400,27400
13,239,2,37400,31300
13,239,3,37400,35200
13,239,4,37400,39100
13,239,5,37400,42250
13,239,6,37400,45400
13,239,7,37400,48500
13,239,8,37400,51650
13,241,1,49900,27950
13,241,2,49900,31950
13,241,3,49900,35950
13,241,4,49900,39900
13,241,5,49900,43100
13,241,6,49900,46300
13,241,7,49900,49500
13,241,8,49900,52700
13,243,1,37100,27400
13,243,2,37100,31300
13,243,3,37100,35200
13,243,4,37100,39100
13,243,5,37100,42250
13,243,6,37100,45400
13,243,7,37100,48500
13,243,8,37100,51650
13,245,1,62300,34900
13,245,2,62300,39900
13,245,3,62300,44900
13,245,4,62300,49850
13,245,5,62300,53850
13,245,6,62300,57850
13,245,7,62300,61850
13,245,8,62300,65850
13,247,1,74800,41900
13,247,2,74800,47900
13,247,3,74800,53900
13,247,4,74800,59850
13,247,5,74800,64650
13,247,6,74800,69450
13,247,7,74800,74250
13,247,8,74800,79050
13,249,1,51700,28950
13,249,2,51700,33100
13,249,3,51700,37250
13,249,4,51700,41350
13,249,5,51700,44700
13,249,6,51700,48000
13,249,7,51700,51300
13,249,8,51700,54600
13,251,1,46800,27400
13,251,2,46800,31300
13,251,3,46800,35200
13,251,4,46800,39100
13,251,5,46800,42250
13,251,6,46800,45400
13,251,7,46800,48500
13,251,8,46800,51650
13,253,1,45600,27400
13,253,2,45600,31300
13,253,3,45600,35200
13,253,4,45600,39100
13,253,5,45600,42250
13,253,6,45600,45400
13,253,7,45600,48500
13,253,8,45600,51650
13,255,1,74800,41900
13,255,2,74800,47900
13,255,3,74800,53900
13,255,4,74800,59850
13,255,5,74800,64650
13,255,6,74800,69450
13,255,7,74800,74250
13,255,8,74800,79050
13,257,1,53200,29800
13,257,2,53200,34050
13,257,3,53200,38300
13,257,4,53200,42550
13,257,5,53200,46000
13,257,6,53200,49400
13,257,7,53200,52800
13,257,8,53200,56200
13,259,1,29000,27400
13,259,2,29000,31300
13,259,3,29000,35200
13,259,4,29000,39100
13,259,5,29000,42250
13,259,6,29000,45400
13,259,7,29000,48500
13,259,8,29000,51650
13,261,1,41200,27400
13,261,2,41200,31300
13,261,3,41200,35200
13,261,4,41200,39100
13,261,5,41200,42250
13,261,6,41200,45400
13,261,7,41200,48500
13,261,8,41200,51650
13,263,1,45700,27400
13,263,2,45700,31300
13,263,3,45700,35200
13,263,4,45700,39100
13,263,5,45700,42250
13,263,6,45700,45400
13,263,7,45700,48500
13,263,8,45700,51650
13,265,1,39200,27400
13,265,2,39200,31300
13,265,3,39200,35200
13,265,4,39200,39100
13,265,5,39200,42250
13,265,6,39200,45400
13,265,7,39200,48500
13,265,8,39200,51650
13,267,1,46300,27400
13,267,2,46300,31300
13,267,3,46300,35200
13,267,4,46300,39100
13,267,5,46300,42250
13,267,6,46300,45400
13,267,7,46300,48500
13,267,8,46300,51650
13,269,1,37300,27400
13,269,2,37300,31300
13,269,3,37300,35200
13,269,4,37300,39100
13,269,5,37300,42250
13,269,6,37300,45400
13,269,7,37300,48500
13,269,8,37300,51650
13,271,1,32200,27400
13,271,2,32200,31300
13,271,3,32200,35200
13,271,4,32200,39100
13,271,5,32200,42250
13,271,6,32200,45400
13,271,7,32200,48500
13,271,8,32200,51650
13,273,1,53400,29550
13,273,2,53400,33750
13,273,3,53400,37950
13,273,4,53400,42150
13,273,5,53400,45550
13,273,6,53400,48900
13,273,7,53400,52300
13,273,8,53400,55650
13,275,1,47300,27400
13,275,2,47300,31300
13,275,3,47300,35200
13,275,4,47300,39100
13,275,5,47300,42250
13,275,6,47300,45400
13,275,7,47300,48500
13,275,8,47300,51650
13,277,1,49900,27950
13,277,2,49900,31950
13,277,3,49900,35950
13,277,4,49900,39900
13,277,5,49900,43100
13,277,6,49900,46300
13,277,7,49900,49500
13,277,8,49900,52700
13,279,1,48700,27400
13,279,2,48700,31300
13,279,3,48700,35200
13,279,4,48700,39100
13,279,5,48700,42250
13,279,6,48700,45400
13,279,7,48700,48500
13,279,8,48700,51650
13,281,1,50200,28150
13,281,2,50200,32150
13,281,3,50200,36150
13,281,4,50200,40150
13,281,5,50200,43400
13,281,6,50200,46600
13,281,7,50200,49800
13,281,8,50200,53000
13,283,1,55400,31050
13,283,2,55400,35450
13,283,3,55400,39900
13,283,4,55400,44300
13,283,5,55400,47850
13,283,6,55400,51400
13,283,7,55400,54950
13,283,8,55400,58500
13,285,1,50500,28300
13,285,2,50500,32350
13,285,3,50500,36400
13,285,4,50500,40400
13,285,5,50500,43650
13,285,6,50500,46900
13,285,7,50500,50100
13,285,8,50500,53350
13,287,1,40200,27400
13,287,2,40200,31300
13,287,3,40200,35200
13,287,4,40200,39100
13,287,5,40200,42250
13,287,6,40200,45400
13,287,7,40200,48500
13,287,8,40200,51650
13,289,1,53600,30050
13,289,2,53600,34350
13,289,3,53600,38650
13,289,4,53600,42900
13,289,5,53600,46350
13,289,6,53600,49800
13,289,7,53600,53200
13,289,8,53600,56650
13,291,1,53000,29700
13,291,2,53000,33950
13,291,3,53000,38200
13,291,4,53000,42400
13,291,5,53000,45800
13,291,6,53000,49200
13,291,7,53000,52600
13,291,8,53000,56000
13,293,1,48700,27400
13,293,2,48700,31300
13,293,3,48700,35200
13,293,4,48700,39100
13,293,5,48700,42250
13,293,6,48700,45400
13,293,7,48700,48500
13,293,8,48700,51650
13,295,1,61700,34550
13,295,2,61700,39500
13,295,3,61700,44450
13,295,4,61700,49350
13,295,5,61700,53300
13,295,6,61700,57250
13,295,7,61700,61200
13,295,8,61700,65150
13,297,1,74800,41900
13,297,2,74800,47900
13,297,3,74800,53900
13,297,4,74800,59850
13,297,5,74800,64650
13,297,6,74800,69450
13,297,7,74800,74250
13,297,8,74800,79050
13,299,1,45300,27400
13,299,2,45300,31300
13,299,3,45300,35200
13,299,4,45300,39100
13,299,5,45300,42250
13,299,6,45300,45400
13,299,7,45300,48500
13,299,8,45300,51650
13,301,1,39700,27400
13,301,2,39700,31300
13,301,3,39700,35200
13,301,4,39700,39100
13,301,5,39700,42250
13,301,6,39700,45400
13,301,7,39700,48500
13,301,8,39700,51650
13,303,1,49600,27800
13,303,2,49600,31800
13,303,3,49600,35750
13,303,4,49600,39700
13,303,5,49600,42900
13,303,6,49600,46100
13,303,7,49600,49250
13,303,8,49600,52450
13,305,1,51300,28750
13,305,2,51300,32850
13,305,3,51300,36950
13,305,4,51300,41050
13,305,5,51300,44350
13,305,6,51300,47650
13,305,7,51300,50950
13,305,8,51300,54200
13,307,1,51500,28850
13,307,2,51500,33000
13,307,3,51500,37100
13,307,4,51500,41200
13,307,5,51500,44500
13,307,6,51500,47800
13,307,7,51500,51100
13,307,8,51500,54400
13,309,1,34600,27400
13,309,2,34600,31300
13,309,3,34600,35200
13,309,4,34600,39100
13,309,5,34600,42250
13,309,6,34600,45400
13,309,7,34600,48500
13,309,8,34600,51650
13,311,1,50500,28350
13,311,2,50500,32400
13,311,3,50500,36450
13,311,4,50500,40500
13,311,5,50500,43750
13,311,6,50500,47000
13,311,7,50500,50250
13,311,8,50500,53500
13,313,1,55000,30200
13,313,2,55000,34500
13,313,3,55000,38800
13,313,4,55000,43100
13,313,5,55000,46550
13,313,6,55000,50000
13,313,7,55000,53450
13,313,8,55000,56900
13,315,1,43700,27400
13,315,2,43700,31300
13,315,3,43700,35200
13,315,4,43700,39100
13,315,5,43700,42250
13,315,6,43700,45400
13,315,7,43700,48500
13,315,8,43700,51650
13,317,1,46700,27400
13,317,2,46700,31300
13,317,3,46700,35200
13,317,4,46700,39100
13,317,5,46700,42250
13,317,6,46700,45400
13,317,7,46700,48500
13,317,8,46700,51650
13,319,1,48000,27400
13,319,2,48000,31300
13,319,3,48000,35200
13,319,4,48000,39100
13,319,5,48000,42250
13,319,6,48000,45400
13,319,7,48000,48500
13,319,8,48000,51650
13,321,1,53400,29550
13,321,2,53400,33750
13,321,3,53400,37950
13,321,4,53400,42150
13,321,5,53400,45550
13,321,6,53400,48900
13,321,7,53400,52300
13,321,8,53400,55650
66,10,1,59600,33400
66,10,2,59600,38200
66,10,3,59600,42950
66,10,4,59600,47700
66,10,5,59600,51550
66,10,6,59600,55350
66,10,7,59600,59150
66,10,8,59600,63000
15,1,1,74200,44000
15,1,2,74200,50250
15,1,3,74200,56550
15,1,4,74200,62800
15,1,5,74200,67850
15,1,6,74200,72850
15,1,7,74200,77900
15,1,8,74200,82900
15,3,1,96000,65350
15,3,2,96000,74650
15,3,3,96000,84000
15,3,4,96000,93300
15,3,5,96000,100800
15,3,6,96000,108250
15,3,7,96000,115700
15,3,8,96000,123200
15,5,1,81400,53000
15,5,2,81400,60600
15,5,3,81400,68150
15,5,4,81400,75700
15,5,5,81400,81800
15,5,6,81400,87850
15,5,7,81400,93900
15,5,8,81400,99950
15,7,1,87000,49350
15,7,2,87000,56400
15,7,3,87000,63450
15,7,4,87000,70500
15,7,5,87000,76150
15,7,6,87000,81800
15,7,7,87000,87450
15,7,8,87000,93100
15,9,1,81400,52850
15,9,2,81400,60400
15,9,3,81400,67950
15,9,4,81400,75500
15,9,5,81400,81550
15,9,6,81400,87600
15,9,7,81400,93650
15,9,8,81400,99700
19,1,1,61900,38000
19,1,2,61900,43400
19,1,3,61900,48850
19,1,4,61900,54250
19,1,5,61900,58600
19,1,6,61900,62950
19,1,7,61900,67300
19,1,8,61900,71650
19,3,1,61800,38000
19,3,2,61800,43400
19,3,3,61800,48850
19,3,4,61800,54250
19,3,5,61800,58600
19,3,6,61800,62950
19,3,7,61800,67300
19,3,8,61800,71650
19,5,1,59700,38000
19,5,2,59700,43400
19,5,3,59700,48850
19,5,4,59700,54250
19,5,5,59700,58600
19,5,6,59700,62950
19,5,7,59700,67300
19,5,8,59700,71650
19,7,1,58700,38000
19,7,2,58700,43400
19,7,3,58700,48850
19,7,4,58700,54250
19,7,5,58700,58600
19,7,6,58700,62950
19,7,7,58700,67300
19,7,8,58700,71650
19,9,1,64500,38000
19,9,2,64500,43400
19,9,3,64500,48850
19,9,4,64500,54250
19,9,5,64500,58600
19,9,6,64500,62950
19,9,7,64500,67300
19,9,8,64500,71650
19,11,1,79900,44750
19,11,2,79900,51150
19,11,3,79900,57550
19,11,4,79900,63900
19,11,5,79900,69050
19,11,6,79900,74150
19,11,7,79900,79250
19,11,8,79900,84350
19,13,1,67400,38000
19,13,2,67400,43400
19,13,3,67400,48850
19,13,4,67400,54250
19,13,5,67400,58600
19,13,6,67400,62950
19,13,7,67400,67300
19,13,8,67400,71650
19,15,1,73000,40900
19,15,2,73000,46750
19,15,3,73000,52600
19,15,4,73000,58400
19,15,5,73000,63100
19,15,6,73000,67750
19,15,7,73000,72450
19,15,8,73000,77100
19,17,1,82800,46400
19,17,2,82800,53000
19,17,3,82800,59650
19,17,4,82800,66250
19,17,5,82800,71550
19,17,6,82800,76850
19,17,7,82800,82150
19,17,8,82800,87450
19,19,1,73600,41250
19,19,2,73600,47150
19,19,3,73600,53050
19,19,4,73600,58900
19,19,5,73600,63650
19,19,6,73600,68350
19,19,7,73600,73050
19,19,8,73600,77750
19,21,1,61800,38000
19,21,2,61800,43400
19,21,3,61800,48850
19,21,4,61800,54250
19,21,5,61800,58600
19,21,6,61800,62950
19,21,7,61800,67300
19,21,8,61800,71650
19,23,1,67100,38000
19,23,2,67100,43400
19,23,3,67100,48850
19,23,4,67100,54250
19,23,5,67100,58600
19,23,6,67100,62950
19,23,7,67100,67300
19,23,8,67100,71650
19,25,1,61700,38000
19,25,2,61700,43400
19,25,3,61700,48850
19,25,4,61700,54250
19,25,5,61700,58600
19,25,6,61700,62950
19,25,7,61700,67300
19,25,8,61700,71650
19,27,1,71100,39850
19,27,2,71100,45550
19,27,3,71100,51250
19,27,4,71100,56900
19,27,5,71100,61500
19,27,6,71100,66050
19,27,7,71100,70600
19,27,8,71100,75150
19,29,1,55000,38000
19,29,2,55000,43400
19,29,3,55000,48850
19,29,4,55000,54250
19,29,5,55000,58600
19,29,6,55000,62950
19,29,7,55000,67300
19,29,8,55000,71650
19,31,1,71900,40250
19,31,2,71900,46000
19,31,3,71900,51750
19,31,4,71900,57500
19,31,5,71900,62100
19,31,6,71900,66700
19,31,7,71900,71300
19,31,8,71900,75900
19,33,1,66800,38000
19,33,2,66800,43400
19,33,3,66800,48850
19,33,4,66800,54250
19,33,5,66800,58600
19,33,6,66800,62950
19,33,7,66800,67300
19,33,8,66800,71650
19,35,1,68800,38550
19,35,2,68800,44050
19,35,3,68800,49550
19,35,4,68800,55050
19,35,5,68800,59500
19,35,6,68800,63900
19,35,7,68800,68300
19,35,8,68800,72700
19,37,1,64800,38000
19,37,2,64800,43400
19,37,3,64800,48850
19,37,4,64800,54250
19,37,5,64800,58600
19,37,6,64800,62950
19,37,7,64800,67300
19,37,8,64800,71650
19,39,1,61500,38000
19,39,2,61500,43400
19,39,3,61500,48850
19,39,4,61500,54250
19,39,5,61500,58600
19,39,6,61500,62950
19,39,7,61500,67300
19,39,8,61500,71650
19,41,1,68000,38100
19,41,2,68000,43550
19,41,3,68000,49000
19,41,4,68000,54400
19,41,5,68000,58800
19,41,6,68000,63150
19,41,7,68000,67500
19,41,8,68000,71850
19,43,1,63100,38000
19,43,2,63100,43400
19,43,3,63100,48850
19,43,4,63100,54250
19,43,5,63100,58600
19,43,6,63100,62950
19,43,7,63100,67300
19,43,8,63100,71650
19,45,1,69000,38650
19,45,2,69000,44200
19,45,3,69000,49700
19,45,4,69000,55200
19,45,5,69000,59650
19,45,6,69000,64050
19,45,7,69000,68450
19,45,8,69000,72900
19,47,1,59700,38000
19,47,2,59700,43400
19,47,3,59700,48850
19,47,4,59700,54250
19,47,5,59700,58600
19,47,6,59700,62950
19,47,7,59700,67300
19,47,8,59700,71650
19,49,1,79600,44600
19,49,2,79600,51000
19,49,3,79600,57350
19,49,4,79600,63700
19,49,5,79600,68800
19,49,6,79600,73900
19,49,7,79600,79000
19,49,8,79600,84100
19,51,1,62300,38000
19,51,2,62300,43400
19,51,3,62300,48850
19,51,4,62300,54250
19,51,5,62300,58600
19,51,6,62300,62950
19,51,7,62300,67300
19,51,8,62300,71650
19,53,1,54100,38000
19,53,2,54100,43400
19,53,3,54100,48850
19,53,4,54100,54250
19,53,5,54100,58600
19,53,6,54100,62950
19,53,7,54100,67300
19,53,8,54100,71650
19,55,1,74200,41550
19,55,2,74200,47500
19,55,3,74200,53450
19,55,4,74200,59350
19,55,5,74200,64100
19,55,6,74200,68850
19,55,7,74200,73600
19,55,8,74200,78350
19,57,1,58300,38000
19,57,2,58300,43400
19,57,3,58300,48850
19,57,4,58300,54250
19,57,5,58300,58600
19,57,6,58300,62950
19,57,7,58300,67300
19,57,8,58300,71650
19,59,1,75200,42150
19,59,2,75200,48150
19,59,3,75200,54150
19,59,4,75200,60150
19,59,5,75200,65000
19,59,6,75200,69800
19,59,7,75200,74600
19,59,8,75200,79400
19,61,1,75100,41450
19,61,2,75100,47350
19,61,3,75100,53250
19,61,4,75100,59150
19,61,5,75100,63900
19,61,6,75100,68650
19,61,7,75100,73350
19,61,8,75100,78100
19,63,1,67500,38000
19,63,2,67500,43400
19,63,3,67500,48850
19,63,4,67500,54250
19,63,5,67500,58600
19,63,6,67500,62950
19,63,7,67500,67300
19,63,8,67500,71650
19,65,1,60000,38000
19,65,2,60000,43400
19,65,3,60000,48850
19,65,4,60000,54250
19,65,5,60000,58600
19,65,6,60000,62950
19,65,7,60000,67300
19,65,8,60000,71650
19,67,1,59000,38000
19,67,2,59000,43400
19,67,3,59000,48850
19,67,4,59000,54250
19,67,5,59000,58600
19,67,6,59000,62950
19,67,7,59000,67300
19,67,8,59000,71650
19,69,1,61800,38000
19,69,2,61800,43400
19,69,3,61800,48850
19,69,4,61800,54250
19,69,5,61800,58600
19,69,6,61800,62950
19,69,7,61800,67300
19,69,8,61800,71650
19,71,1,68600,38450
19,71,2,68600,43950
19,71,3,68600,49450
19,71,4,68600,54900
19,71,5,68600,59300
19,71,6,68600,63700
19,71,7,68600,68100
19,71,8,68600,72500
19,73,1,62400,38000
19,73,2,62400,43400
19,73,3,62400,48850
19,73,4,62400,54250
19,73,5,62400,58600
19,73,6,62400,62950
19,73,7,62400,67300
19,73,8,62400,71650
19,75,1,67400,38000
19,75,2,67400,43400
19,75,3,67400,48850
19,75,4,67400,54250
19,75,5,67400,58600
19,75,6,67400,62950
19,75,7,67400,67300
19,75,8,67400,71650
19,77,1,79600,44600
19,77,2,79600,51000
19,77,3,79600,57350
19,77,4,79600,63700
19,77,5,79600,68800
19,77,6,79600,73900
19,77,7,79600,79000
19,77,8,79600,84100
19,79,1,63700,38000
19,79,2,63700,43400
19,79,3,63700,48850
19,79,4,63700,54250
19,79,5,63700,58600
19,79,6,63700,62950
19,79,7,63700,67300
19,79,8,63700,71650
19,81,1,67900,38050
19,81,2,67900,43450
19,81,3,67900,48900
19,81,4,67900,54300
19,81,5,67900,58650
19,81,6,67900,63000
19,81,7,67900,67350
19,81,8,67900,71700
19,83,1,70500,39500
19,83,2,70500,45150
19,83,3,70500,50800
19,83,4,70500,56400
19,83,5,70500,60950
19,83,6,70500,65450
